event_id,event_type,product_id,customer_id,event_time,quantity,price
3777,purchase,45,34,2024-10-10T18:03:28.074779,5.0,480.05
3778,page_view,27,838,2024-09-22T18:03:28.074779,,
3779,page_view,45,133,2024-09-16T18:03:28.074779,,
3780,purchase,78,133,2024-10-11T18:03:28.074779,1.0,193.8
3781,purchase,75,45,2024-09-21T18:03:28.074779,5.0,2392.05
3782,page_view,80,337,2024-10-09T18:03:28.074779,,
3783,page_view,37,606,2024-10-07T18:03:28.074779,,
3784,page_view,87,618,2024-09-30T18:03:28.074779,,
3785,purchase,6,905,2024-09-30T18:03:28.074779,5.0,1363.3500000000001
3786,purchase,18,824,2024-09-29T18:03:28.074779,4.0,468.76
3787,add_to_cart,68,80,2024-09-23T18:03:28.074779,5.0,2064.9
3788,purchase,98,481,2024-10-15T18:03:28.074779,4.0,1074.48
3789,page_view,23,382,2024-10-06T18:03:28.074779,,
3790,add_to_cart,85,44,2024-10-14T18:03:28.074779,2.0,970.8
3791,page_view,80,240,2024-09-21T18:03:28.074779,,
3792,add_to_cart,94,713,2024-09-16T18:03:28.074779,2.0,326.64
3793,page_view,99,574,2024-10-08T18:03:28.074779,,
3794,add_to_cart,31,205,2024-10-09T18:03:28.074779,5.0,1476.0
3795,purchase,48,693,2024-10-11T18:03:28.074779,3.0,498.36
3796,page_view,69,884,2024-10-14T18:03:28.074779,,
3797,page_view,48,516,2024-10-08T18:03:28.074779,,
3798,purchase,2,822,2024-10-01T18:03:28.074779,5.0,1021.5999999999999
3799,add_to_cart,73,393,2024-09-30T18:03:28.074779,5.0,276.84999999999997
3800,add_to_cart,11,978,2024-09-18T18:03:28.074779,3.0,57.92999999999999
3801,page_view,65,672,2024-09-23T18:03:28.074779,,
3802,add_to_cart,96,686,2024-10-15T18:03:28.074779,3.0,937.29
3803,add_to_cart,36,109,2024-10-13T18:03:28.074779,5.0,2317.2
3804,add_to_cart,96,10,2024-10-01T18:03:28.075779,1.0,312.43
3805,purchase,37,67,2024-09-27T18:03:28.075779,3.0,1249.8899999999999
3806,purchase,82,325,2024-10-04T18:03:28.075779,5.0,1351.5
3807,add_to_cart,44,181,2024-10-05T18:03:28.075779,5.0,2181.0499999999997
3808,page_view,6,802,2024-10-08T18:03:28.075779,,
3809,add_to_cart,56,226,2024-10-03T18:03:28.075779,1.0,166.85
3810,purchase,61,74,2024-10-10T18:03:28.075779,3.0,539.34
3811,purchase,68,850,2024-10-12T18:03:28.075779,2.0,825.96
3812,page_view,58,881,2024-09-22T18:03:28.075779,,
3813,add_to_cart,25,970,2024-10-13T18:03:28.075779,3.0,800.1299999999999
3814,page_view,56,21,2024-10-04T18:03:28.075779,,
3815,add_to_cart,35,409,2024-09-26T18:03:28.075779,3.0,158.22
3816,page_view,33,489,2024-09-29T18:03:28.075779,,
3817,add_to_cart,73,82,2024-10-03T18:03:28.075779,1.0,55.37
3818,page_view,20,984,2024-09-24T18:03:28.075779,,
3819,add_to_cart,3,584,2024-09-24T18:03:28.075779,4.0,925.08
3820,page_view,63,253,2024-09-29T18:03:28.075779,,
3821,add_to_cart,73,677,2024-09-28T18:03:28.075779,4.0,221.48
3822,page_view,17,909,2024-09-19T18:03:28.075779,,
3823,page_view,84,263,2024-09-17T18:03:28.075779,,
3824,add_to_cart,45,467,2024-10-12T18:03:28.075779,5.0,480.05
3825,add_to_cart,32,385,2024-10-08T18:03:28.075779,5.0,1698.25
3826,add_to_cart,100,729,2024-10-11T18:03:28.075779,5.0,958.85
3827,purchase,34,895,2024-10-14T18:03:28.075779,2.0,218.0
3828,page_view,70,328,2024-10-08T18:03:28.075779,,
3829,purchase,10,197,2024-10-03T18:03:28.075779,2.0,647.18
3830,purchase,44,354,2024-09-25T18:03:28.075779,5.0,2181.0499999999997
3831,add_to_cart,22,448,2024-09-19T18:03:28.075779,2.0,564.52
3832,add_to_cart,54,482,2024-09-23T18:03:28.075779,5.0,1415.8000000000002
3833,add_to_cart,99,4,2024-09-25T18:03:28.075779,2.0,783.16
3834,page_view,99,840,2024-09-27T18:03:28.075779,,
3835,add_to_cart,2,821,2024-09-17T18:03:28.075779,2.0,408.64
3836,add_to_cart,39,325,2024-10-13T18:03:28.075779,1.0,271.34
3837,purchase,69,150,2024-09-22T18:03:28.075779,3.0,881.31
3838,purchase,76,223,2024-09-19T18:03:28.075779,5.0,429.65000000000003
3839,purchase,90,404,2024-10-01T18:03:28.075779,5.0,758.4000000000001
3840,add_to_cart,69,256,2024-09-17T18:03:28.075779,4.0,1175.08
3841,page_view,65,526,2024-09-19T18:03:28.075779,,
3842,page_view,99,850,2024-09-26T18:03:28.075779,,
3843,add_to_cart,36,621,2024-09-25T18:03:28.075779,2.0,926.88
3844,purchase,55,518,2024-10-01T18:03:28.075779,5.0,2318.75
3845,add_to_cart,58,499,2024-09-20T18:03:28.075779,4.0,722.52
3846,page_view,71,192,2024-09-29T18:03:28.075779,,
3847,add_to_cart,2,771,2024-09-30T18:03:28.075779,1.0,204.32
3848,add_to_cart,26,393,2024-10-05T18:03:28.075779,5.0,1323.15
3849,add_to_cart,56,404,2024-10-08T18:03:28.075779,5.0,834.25
3850,add_to_cart,43,621,2024-10-01T18:03:28.075779,1.0,55.14
3851,purchase,67,390,2024-09-24T18:03:28.075779,3.0,897.1200000000001
3852,page_view,87,148,2024-09-17T18:03:28.075779,,
3853,page_view,77,418,2024-09-28T18:03:28.075779,,
3854,add_to_cart,95,680,2024-10-15T18:03:28.075779,3.0,1422.99
3855,add_to_cart,17,446,2024-10-13T18:03:28.075779,3.0,464.82
3856,add_to_cart,87,242,2024-09-21T18:03:28.075779,5.0,1464.3000000000002
3857,add_to_cart,94,114,2024-10-15T18:03:28.075779,4.0,653.28
3858,purchase,18,967,2024-10-13T18:03:28.075779,5.0,585.95
3859,add_to_cart,26,810,2024-10-10T18:03:28.076785,1.0,264.63
3860,add_to_cart,13,700,2024-09-25T18:03:28.076785,3.0,988.74
3861,purchase,36,215,2024-09-30T18:03:28.076785,1.0,463.44
3862,purchase,3,768,2024-10-11T18:03:28.076785,3.0,693.8100000000001
3863,purchase,32,246,2024-09-27T18:03:28.076785,3.0,1018.9499999999999
3864,add_to_cart,24,372,2024-09-18T18:03:28.076785,3.0,742.3199999999999
3865,purchase,50,897,2024-10-07T18:03:28.076785,3.0,893.8799999999999
3866,purchase,35,299,2024-10-01T18:03:28.076785,2.0,105.48
3867,add_to_cart,61,738,2024-09-29T18:03:28.076785,3.0,539.34
3868,purchase,42,146,2024-09-23T18:03:28.076785,1.0,193.55
3869,purchase,84,526,2024-10-06T18:03:28.076785,4.0,648.4
3870,add_to_cart,53,949,2024-09-20T18:03:28.076785,4.0,1832.2
3871,add_to_cart,20,943,2024-09-23T18:03:28.076785,4.0,615.88
3872,add_to_cart,84,389,2024-10-10T18:03:28.076785,3.0,486.29999999999995
3873,page_view,71,122,2024-09-16T18:03:28.076785,,
3874,page_view,44,695,2024-10-08T18:03:28.076785,,
3875,add_to_cart,11,598,2024-10-07T18:03:28.076785,4.0,77.24
3876,page_view,45,765,2024-10-09T18:03:28.076785,,
3877,add_to_cart,18,347,2024-09-26T18:03:28.076785,2.0,234.38
3878,add_to_cart,86,958,2024-10-08T18:03:28.076785,3.0,765.3
3879,page_view,77,530,2024-10-10T18:03:28.076785,,
3880,page_view,17,23,2024-10-15T18:03:28.076785,,
3881,add_to_cart,81,975,2024-10-07T18:03:28.076785,5.0,724.4499999999999
3882,add_to_cart,11,1000,2024-09-29T18:03:28.076785,1.0,19.31
3883,purchase,88,870,2024-09-30T18:03:28.076785,3.0,1326.72
3884,page_view,30,357,2024-10-02T18:03:28.076785,,
3885,purchase,38,11,2024-10-09T18:03:28.076785,1.0,35.83
3886,add_to_cart,37,314,2024-09-17T18:03:28.076785,4.0,1666.52
3887,page_view,36,185,2024-09-30T18:03:28.076785,,
3888,purchase,82,70,2024-09-18T18:03:28.076785,4.0,1081.2
3889,page_view,47,260,2024-10-15T18:03:28.076785,,
3890,add_to_cart,41,632,2024-10-03T18:03:28.076785,5.0,1376.3
3891,add_to_cart,87,898,2024-09-30T18:03:28.076785,2.0,585.72
3892,add_to_cart,61,335,2024-09-29T18:03:28.076785,3.0,539.34
3893,add_to_cart,37,577,2024-10-01T18:03:28.076785,2.0,833.26
3894,add_to_cart,6,569,2024-10-06T18:03:28.076785,5.0,1363.3500000000001
3895,add_to_cart,71,211,2024-10-14T18:03:28.076785,3.0,1366.1399999999999
3896,add_to_cart,31,854,2024-09-29T18:03:28.076785,2.0,590.4
3897,purchase,75,796,2024-09-25T18:03:28.076785,4.0,1913.64
3898,add_to_cart,13,195,2024-10-01T18:03:28.076785,4.0,1318.32
3899,add_to_cart,63,414,2024-10-15T18:03:28.076785,5.0,542.1500000000001
3900,purchase,63,938,2024-09-28T18:03:28.076785,5.0,542.1500000000001
3901,page_view,6,723,2024-10-03T18:03:28.076785,,
3902,page_view,20,286,2024-09-26T18:03:28.076785,,
3903,add_to_cart,62,904,2024-10-04T18:03:28.076785,1.0,396.26
3904,purchase,14,14,2024-09-16T18:03:28.076785,5.0,792.35
3905,page_view,35,957,2024-10-12T18:03:28.076785,,
3906,add_to_cart,70,35,2024-10-12T18:03:28.076785,3.0,1264.8899999999999
3907,purchase,85,592,2024-09-27T18:03:28.076785,4.0,1941.6
3908,page_view,79,638,2024-09-25T18:03:28.077789,,
3909,purchase,87,403,2024-09-30T18:03:28.077789,4.0,1171.44
3910,page_view,19,314,2024-09-23T18:03:28.077789,,
3911,purchase,94,264,2024-09-25T18:03:28.077789,1.0,163.32
3912,add_to_cart,39,116,2024-09-17T18:03:28.077789,2.0,542.68
3913,add_to_cart,50,200,2024-09-22T18:03:28.077789,3.0,893.8799999999999
3914,page_view,37,183,2024-10-07T18:03:28.077789,,
3915,add_to_cart,58,136,2024-10-07T18:03:28.077789,5.0,903.15
3916,add_to_cart,33,152,2024-09-21T18:03:28.077789,1.0,405.38
3917,add_to_cart,89,883,2024-10-14T18:03:28.077789,3.0,874.3499999999999
3918,purchase,58,583,2024-09-23T18:03:28.077789,4.0,722.52
3919,page_view,65,251,2024-10-03T18:03:28.077789,,
3920,page_view,21,951,2024-09-21T18:03:28.077789,,
3921,add_to_cart,47,322,2024-09-27T18:03:28.077789,1.0,249.11
3922,page_view,69,25,2024-09-30T18:03:28.077789,,
3923,purchase,21,223,2024-10-15T18:03:28.077789,3.0,697.23
3924,purchase,24,707,2024-10-09T18:03:28.077789,1.0,247.44
3925,purchase,7,566,2024-09-16T18:03:28.077789,4.0,962.44
3926,purchase,78,326,2024-10-07T18:03:28.077789,5.0,969.0
3927,page_view,79,812,2024-10-04T18:03:28.077789,,
3928,page_view,98,468,2024-09-20T18:03:28.077789,,
3929,add_to_cart,97,391,2024-09-20T18:03:28.077789,2.0,767.22
3930,page_view,97,436,2024-09-21T18:03:28.077789,,
3931,purchase,38,473,2024-10-08T18:03:28.077789,5.0,179.14999999999998
3932,purchase,62,63,2024-09-18T18:03:28.077789,3.0,1188.78
3933,add_to_cart,72,986,2024-10-14T18:03:28.077789,5.0,910.8
3934,add_to_cart,33,116,2024-10-05T18:03:28.077789,1.0,405.38
3935,page_view,89,228,2024-10-07T18:03:28.077789,,
3936,add_to_cart,34,132,2024-10-11T18:03:28.077789,3.0,327.0
3937,add_to_cart,74,511,2024-09-20T18:03:28.077789,5.0,1396.85
3938,add_to_cart,99,44,2024-10-01T18:03:28.077789,4.0,1566.32
3939,page_view,73,905,2024-09-28T18:03:28.077789,,
3940,add_to_cart,65,783,2024-10-13T18:03:28.077789,1.0,42.65
3941,page_view,80,868,2024-10-13T18:03:28.077789,,
3942,page_view,16,819,2024-09-30T18:03:28.077789,,
3943,add_to_cart,52,643,2024-09-19T18:03:28.077789,3.0,461.93999999999994
3944,page_view,36,575,2024-10-03T18:03:28.077789,,
3945,purchase,58,510,2024-10-10T18:03:28.077789,4.0,722.52
3946,add_to_cart,34,131,2024-10-08T18:03:28.077789,4.0,436.0
3947,page_view,26,31,2024-10-05T18:03:28.077789,,
3948,page_view,45,400,2024-10-14T18:03:28.077789,,
3949,page_view,20,370,2024-09-20T18:03:28.077789,,
3950,add_to_cart,52,35,2024-09-23T18:03:28.077789,3.0,461.93999999999994
3951,purchase,4,400,2024-10-12T18:03:28.077789,1.0,59.05
3952,purchase,5,689,2024-09-23T18:03:28.077789,1.0,89.91
3953,purchase,47,736,2024-10-03T18:03:28.077789,5.0,1245.5500000000002
3954,add_to_cart,83,151,2024-10-01T18:03:28.077789,1.0,471.73
3955,page_view,37,9,2024-10-10T18:03:28.077789,,
3956,purchase,11,336,2024-09-28T18:03:28.078792,2.0,38.62
3957,page_view,33,365,2024-10-14T18:03:28.078792,,
3958,page_view,78,699,2024-09-22T18:03:28.078792,,
3959,page_view,96,297,2024-10-06T18:03:28.078792,,
3960,add_to_cart,7,425,2024-09-21T18:03:28.078792,1.0,240.61
3961,purchase,95,439,2024-10-07T18:03:28.078792,2.0,948.66
3962,page_view,5,117,2024-09-26T18:03:28.078792,,
3963,add_to_cart,100,208,2024-09-18T18:03:28.078792,3.0,575.3100000000001
3964,purchase,49,403,2024-10-13T18:03:28.078792,5.0,2209.75
3965,purchase,44,299,2024-10-14T18:03:28.078792,4.0,1744.84
3966,add_to_cart,47,785,2024-10-02T18:03:28.078792,1.0,249.11
3967,purchase,27,253,2024-09-27T18:03:28.078792,2.0,726.54
3968,purchase,3,951,2024-09-27T18:03:28.078792,4.0,925.08
3969,purchase,19,77,2024-10-03T18:03:28.078792,3.0,277.5
3970,purchase,87,258,2024-09-19T18:03:28.078792,4.0,1171.44
3971,add_to_cart,35,182,2024-10-05T18:03:28.078792,4.0,210.96
3972,purchase,48,563,2024-09-18T18:03:28.078792,5.0,830.6
3973,page_view,83,897,2024-09-20T18:03:28.078792,,
3974,add_to_cart,75,121,2024-10-04T18:03:28.078792,1.0,478.41
3975,page_view,58,381,2024-10-12T18:03:28.078792,,
3976,add_to_cart,66,937,2024-10-01T18:03:28.078792,4.0,1312.4
3977,add_to_cart,25,462,2024-10-15T18:03:28.078792,4.0,1066.84
3978,add_to_cart,56,73,2024-10-09T18:03:28.078792,3.0,500.54999999999995
3979,add_to_cart,41,82,2024-09-27T18:03:28.078792,2.0,550.52
3980,add_to_cart,66,729,2024-09-19T18:03:28.078792,1.0,328.1
3981,purchase,69,445,2024-09-18T18:03:28.078792,5.0,1468.85
3982,page_view,43,973,2024-09-25T18:03:28.078792,,
3983,page_view,3,448,2024-09-21T18:03:28.078792,,
3984,add_to_cart,52,227,2024-10-13T18:03:28.078792,2.0,307.96
3985,purchase,70,16,2024-10-10T18:03:28.078792,4.0,1686.52
3986,add_to_cart,82,53,2024-10-12T18:03:28.078792,1.0,270.3
3987,page_view,59,381,2024-10-01T18:03:28.078792,,
3988,page_view,57,157,2024-09-17T18:03:28.078792,,
3989,add_to_cart,9,774,2024-09-30T18:03:28.078792,2.0,678.0
3990,purchase,38,289,2024-10-07T18:03:28.078792,4.0,143.32
3991,add_to_cart,71,423,2024-10-14T18:03:28.078792,3.0,1366.1399999999999
3992,page_view,7,521,2024-10-09T18:03:28.078792,,
3993,add_to_cart,33,767,2024-09-17T18:03:28.078792,3.0,1216.1399999999999
3994,page_view,92,485,2024-10-09T18:03:28.078792,,
3995,page_view,21,810,2024-10-01T18:03:28.078792,,
3996,add_to_cart,30,342,2024-09-16T18:03:28.078792,2.0,486.4
3997,purchase,3,677,2024-10-09T18:03:28.078792,5.0,1156.3500000000001
3998,purchase,49,152,2024-10-05T18:03:28.078792,5.0,2209.75
3999,page_view,41,960,2024-09-27T18:03:28.078792,,
4000,add_to_cart,46,545,2024-09-21T18:03:28.078792,4.0,1080.64
4001,purchase,8,759,2024-09-20T18:03:28.078792,3.0,319.35
4002,purchase,50,589,2024-09-23T18:03:28.078792,3.0,893.8799999999999
4003,purchase,51,537,2024-09-28T18:03:28.078792,1.0,154.87
4004,purchase,76,100,2024-09-19T18:03:28.078792,3.0,257.79
4005,add_to_cart,33,547,2024-10-04T18:03:28.078792,5.0,2026.9
4006,purchase,30,717,2024-10-09T18:03:28.078792,5.0,1216.0
4007,add_to_cart,42,438,2024-10-08T18:03:28.078792,1.0,193.55
4008,purchase,77,369,2024-09-27T18:03:28.078792,3.0,797.3700000000001
4009,page_view,32,127,2024-09-26T18:03:28.078792,,
4010,purchase,4,932,2024-09-20T18:03:28.078792,3.0,177.14999999999998
4011,page_view,7,327,2024-09-19T18:03:28.078792,,
4012,add_to_cart,73,855,2024-09-26T18:03:28.078792,1.0,55.37
4013,page_view,41,147,2024-09-25T18:03:28.078792,,
4014,page_view,94,569,2024-10-05T18:03:28.078792,,
4015,page_view,78,914,2024-09-23T18:03:28.078792,,
4016,purchase,10,542,2024-09-30T18:03:28.079792,3.0,970.77
4017,add_to_cart,32,704,2024-09-18T18:03:28.079792,2.0,679.3
4018,add_to_cart,85,890,2024-09-17T18:03:28.079792,2.0,970.8
4019,purchase,18,663,2024-09-26T18:03:28.079792,5.0,585.95
4020,add_to_cart,25,381,2024-09-18T18:03:28.079792,1.0,266.71
4021,add_to_cart,44,199,2024-09-28T18:03:28.079792,5.0,2181.0499999999997
4022,purchase,26,837,2024-09-18T18:03:28.079792,3.0,793.89
4023,add_to_cart,75,611,2024-09-27T18:03:28.079792,2.0,956.82
4024,purchase,9,400,2024-09-27T18:03:28.079792,4.0,1356.0
4025,page_view,63,385,2024-10-04T18:03:28.079792,,
4026,add_to_cart,3,26,2024-10-04T18:03:28.079792,2.0,462.54
4027,page_view,48,23,2024-09-30T18:03:28.079792,,
4028,purchase,65,819,2024-10-08T18:03:28.079792,3.0,127.94999999999999
4029,purchase,23,679,2024-10-14T18:03:28.079792,3.0,1129.77
4030,purchase,9,134,2024-10-11T18:03:28.079792,2.0,678.0
4031,page_view,33,573,2024-10-07T18:03:28.079792,,
4032,purchase,93,271,2024-10-12T18:03:28.079792,3.0,1274.67
4033,add_to_cart,2,802,2024-09-30T18:03:28.079792,2.0,408.64
4034,page_view,99,406,2024-10-09T18:03:28.079792,,
4035,page_view,64,964,2024-09-27T18:03:28.079792,,
4036,page_view,67,854,2024-09-22T18:03:28.079792,,
4037,page_view,77,573,2024-10-15T18:03:28.079792,,
4038,add_to_cart,19,146,2024-10-05T18:03:28.079792,5.0,462.5
4039,add_to_cart,5,569,2024-10-06T18:03:28.079792,5.0,449.54999999999995
4040,purchase,26,987,2024-09-29T18:03:28.079792,5.0,1323.15
4041,page_view,20,604,2024-09-19T18:03:28.079792,,
4042,add_to_cart,74,637,2024-10-11T18:03:28.079792,4.0,1117.48
4043,page_view,71,220,2024-09-23T18:03:28.079792,,
4044,purchase,4,996,2024-09-22T18:03:28.079792,3.0,177.14999999999998
4045,page_view,38,741,2024-10-08T18:03:28.079792,,
4046,add_to_cart,49,990,2024-10-15T18:03:28.079792,1.0,441.95
4047,page_view,54,456,2024-09-29T18:03:28.079792,,
4048,purchase,58,154,2024-09-20T18:03:28.079792,3.0,541.89
4049,add_to_cart,89,787,2024-10-15T18:03:28.079792,3.0,874.3499999999999
4050,add_to_cart,78,578,2024-10-13T18:03:28.079792,3.0,581.4000000000001
4051,purchase,74,438,2024-10-02T18:03:28.079792,3.0,838.11
4052,purchase,98,209,2024-09-30T18:03:28.079792,1.0,268.62
4053,add_to_cart,47,878,2024-10-07T18:03:28.079792,2.0,498.22
4054,purchase,96,243,2024-10-08T18:03:28.079792,4.0,1249.72
4055,add_to_cart,60,471,2024-10-04T18:03:28.079792,2.0,602.54
4056,add_to_cart,52,795,2024-09-30T18:03:28.079792,2.0,307.96
4057,page_view,12,231,2024-09-30T18:03:28.079792,,
4058,page_view,54,35,2024-09-22T18:03:28.079792,,
4059,purchase,20,188,2024-09-30T18:03:28.079792,1.0,153.97
4060,page_view,17,245,2024-09-18T18:03:28.079792,,
4061,add_to_cart,89,890,2024-10-02T18:03:28.079792,1.0,291.45
4062,page_view,67,495,2024-09-29T18:03:28.079792,,
4063,page_view,4,844,2024-10-01T18:03:28.079792,,
4064,add_to_cart,15,159,2024-09-18T18:03:28.079792,4.0,1573.4
4065,purchase,98,133,2024-10-03T18:03:28.079792,1.0,268.62
4066,page_view,32,537,2024-10-10T18:03:28.079792,,
4067,add_to_cart,98,884,2024-09-22T18:03:28.079792,5.0,1343.1
4068,add_to_cart,83,565,2024-09-19T18:03:28.079792,5.0,2358.65
4069,page_view,95,767,2024-10-13T18:03:28.079792,,
4070,page_view,53,753,2024-10-03T18:03:28.079792,,
4071,page_view,59,346,2024-10-09T18:03:28.079792,,
4072,add_to_cart,32,801,2024-09-30T18:03:28.079792,2.0,679.3
4073,page_view,51,637,2024-09-29T18:03:28.079792,,
4074,add_to_cart,99,688,2024-09-30T18:03:28.079792,5.0,1957.8999999999999
4075,purchase,38,172,2024-10-08T18:03:28.079792,5.0,179.14999999999998
4076,purchase,73,737,2024-09-26T18:03:28.079792,1.0,55.37
4077,purchase,99,339,2024-09-17T18:03:28.079792,2.0,783.16
4078,purchase,14,148,2024-09-28T18:03:28.079792,2.0,316.94
4079,page_view,99,55,2024-10-08T18:03:28.080792,,
4080,purchase,8,126,2024-10-11T18:03:28.080792,4.0,425.8
4081,page_view,79,211,2024-09-28T18:03:28.080792,,
4082,purchase,75,183,2024-10-10T18:03:28.080792,3.0,1435.23
4083,page_view,93,142,2024-09-29T18:03:28.080792,,
4084,add_to_cart,86,349,2024-09-28T18:03:28.080792,5.0,1275.5
4085,add_to_cart,63,329,2024-09-29T18:03:28.080792,1.0,108.43
4086,add_to_cart,34,791,2024-10-05T18:03:28.080792,1.0,109.0
4087,purchase,41,348,2024-09-27T18:03:28.080792,2.0,550.52
4088,add_to_cart,52,165,2024-09-22T18:03:28.080792,1.0,153.98
4089,purchase,35,307,2024-10-01T18:03:28.080792,5.0,263.7
4090,page_view,71,922,2024-09-23T18:03:28.080792,,
4091,purchase,55,293,2024-10-01T18:03:28.080792,5.0,2318.75
4092,add_to_cart,44,809,2024-10-12T18:03:28.080792,2.0,872.42
4093,purchase,48,298,2024-10-15T18:03:28.080792,3.0,498.36
4094,page_view,65,295,2024-10-02T18:03:28.080792,,
4095,page_view,31,745,2024-10-15T18:03:28.080792,,
4096,page_view,79,366,2024-09-17T18:03:28.080792,,
4097,purchase,59,541,2024-10-03T18:03:28.080792,5.0,372.55
4098,add_to_cart,32,320,2024-10-15T18:03:28.080792,1.0,339.65
4099,purchase,55,487,2024-10-09T18:03:28.080792,2.0,927.5
4100,purchase,89,964,2024-10-07T18:03:28.080792,5.0,1457.25
4101,purchase,57,13,2024-10-05T18:03:28.080792,3.0,970.26
4102,page_view,91,306,2024-09-16T18:03:28.080792,,
4103,page_view,25,440,2024-09-24T18:03:28.080792,,
4104,page_view,32,409,2024-09-25T18:03:28.080792,,
4105,page_view,82,488,2024-09-25T18:03:28.080792,,
4106,purchase,59,293,2024-09-27T18:03:28.080792,2.0,149.02
4107,purchase,23,494,2024-10-04T18:03:28.080792,1.0,376.59
4108,page_view,66,284,2024-10-11T18:03:28.080792,,
4109,purchase,74,481,2024-10-04T18:03:28.080792,5.0,1396.85
4110,page_view,27,946,2024-10-08T18:03:28.080792,,
4111,add_to_cart,80,252,2024-10-09T18:03:28.080792,5.0,344.90000000000003
4112,purchase,83,702,2024-09-25T18:03:28.080792,1.0,471.73
4113,add_to_cart,3,598,2024-10-11T18:03:28.080792,2.0,462.54
4114,purchase,64,987,2024-10-02T18:03:28.080792,1.0,490.49
4115,purchase,57,737,2024-09-25T18:03:28.080792,3.0,970.26
4116,page_view,17,965,2024-10-04T18:03:28.080792,,
4117,add_to_cart,52,87,2024-10-08T18:03:28.080792,3.0,461.93999999999994
4118,purchase,6,867,2024-09-24T18:03:28.080792,1.0,272.67
4119,page_view,42,533,2024-10-10T18:03:28.080792,,
4120,purchase,35,834,2024-09-28T18:03:28.080792,3.0,158.22
4121,page_view,19,677,2024-10-06T18:03:28.080792,,
4122,page_view,39,360,2024-10-06T18:03:28.080792,,
4123,purchase,30,871,2024-10-09T18:03:28.080792,1.0,243.2
4124,add_to_cart,31,731,2024-09-21T18:03:28.080792,3.0,885.5999999999999
4125,add_to_cart,66,975,2024-10-13T18:03:28.080792,5.0,1640.5
4126,purchase,73,699,2024-10-09T18:03:28.080792,3.0,166.10999999999999
4127,add_to_cart,41,90,2024-09-26T18:03:28.080792,4.0,1101.04
4128,add_to_cart,64,809,2024-09-16T18:03:28.080792,4.0,1961.96
4129,purchase,68,843,2024-10-14T18:03:28.080792,3.0,1238.94
4130,purchase,1,227,2024-09-28T18:03:28.080792,5.0,83.94999999999999
4131,add_to_cart,56,737,2024-09-21T18:03:28.080792,1.0,166.85
4132,purchase,57,833,2024-10-10T18:03:28.080792,5.0,1617.1000000000001
4133,add_to_cart,21,227,2024-10-11T18:03:28.080792,2.0,464.82
4134,add_to_cart,50,546,2024-09-17T18:03:28.080792,5.0,1489.8
4135,add_to_cart,56,899,2024-10-14T18:03:28.080792,1.0,166.85
4136,page_view,83,510,2024-09-17T18:03:28.080792,,
4137,add_to_cart,30,203,2024-10-12T18:03:28.080792,2.0,486.4
4138,purchase,83,876,2024-09-20T18:03:28.080792,5.0,2358.65
4139,add_to_cart,63,331,2024-09-22T18:03:28.080792,4.0,433.72
4140,purchase,8,276,2024-09-18T18:03:28.080792,2.0,212.9
4141,purchase,69,128,2024-10-05T18:03:28.081800,4.0,1175.08
4142,add_to_cart,48,730,2024-09-25T18:03:28.081800,1.0,166.12
4143,purchase,11,468,2024-10-12T18:03:28.081800,2.0,38.62
4144,page_view,36,481,2024-09-20T18:03:28.081800,,
4145,add_to_cart,52,364,2024-10-12T18:03:28.081800,5.0,769.9
4146,add_to_cart,46,47,2024-10-09T18:03:28.081800,4.0,1080.64
4147,purchase,94,473,2024-09-18T18:03:28.081800,1.0,163.32
4148,page_view,55,343,2024-10-02T18:03:28.081800,,
4149,add_to_cart,42,111,2024-10-15T18:03:28.081800,4.0,774.2
4150,page_view,75,427,2024-09-18T18:03:28.081800,,
4151,purchase,11,18,2024-10-03T18:03:28.081800,1.0,19.31
4152,add_to_cart,77,406,2024-10-13T18:03:28.081800,5.0,1328.95
4153,page_view,100,796,2024-09-27T18:03:28.081800,,
4154,page_view,78,880,2024-10-12T18:03:28.081800,,
4155,add_to_cart,30,281,2024-09-23T18:03:28.081800,3.0,729.5999999999999
4156,add_to_cart,23,810,2024-10-15T18:03:28.081800,4.0,1506.36
4157,add_to_cart,79,314,2024-09-27T18:03:28.081800,3.0,340.17
4158,add_to_cart,70,8,2024-10-05T18:03:28.081800,2.0,843.26
4159,add_to_cart,53,971,2024-09-22T18:03:28.081800,3.0,1374.15
4160,purchase,88,865,2024-10-15T18:03:28.081800,4.0,1768.96
4161,purchase,49,505,2024-10-15T18:03:28.081800,5.0,2209.75
4162,add_to_cart,31,766,2024-10-10T18:03:28.081800,5.0,1476.0
4163,page_view,3,166,2024-10-07T18:03:28.081800,,
4164,page_view,22,868,2024-10-03T18:03:28.081800,,
4165,purchase,11,158,2024-09-17T18:03:28.081800,2.0,38.62
4166,page_view,33,437,2024-10-06T18:03:28.081800,,
4167,page_view,12,718,2024-09-30T18:03:28.081800,,
4168,purchase,55,949,2024-09-23T18:03:28.081800,4.0,1855.0
4169,purchase,86,288,2024-10-07T18:03:28.081800,2.0,510.2
4170,add_to_cart,45,733,2024-10-11T18:03:28.081800,4.0,384.04
4171,page_view,4,290,2024-10-03T18:03:28.081800,,
4172,page_view,21,955,2024-10-11T18:03:28.081800,,
4173,page_view,57,299,2024-09-27T18:03:28.081800,,
4174,add_to_cart,87,500,2024-10-09T18:03:28.081800,5.0,1464.3000000000002
4175,page_view,86,213,2024-10-13T18:03:28.081800,,
